,school_code,school_name,doro_zipcode,doroname,doroname_detail,si,gu
2746,7010356,영등포공업고등학교,7524,서울특별시 강서구 허준로5길 15,(가양동),서울특별시,강서구
2747,7010356,영등포공업고등학교,7524,서울특별시 강서구 허준로5길 15,(가양동),서울특별시,강서구
2748,7010356,영등포공업고등학교,7524,서울특별시 강서구 허준로5길 15,(가양동),서울특별시,강서구
2749,7010346,수도전기공업고등학교,6324,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동),서울특별시,강남구
2750,7010346,수도전기공업고등학교,6324,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동),서울특별시,강남구
2751,7010346,수도전기공업고등학교,6324,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동),서울특별시,강남구
2752,7010346,수도전기공업고등학교,6324,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동),서울특별시,강남구
2753,7010346,수도전기공업고등학교,6324,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동),서울특별시,강남구
2754,7010346,수도전기공업고등학교,6324,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동),서울특별시,강남구
2755,7010346,수도전기공업고등학교,6324,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동),서울특별시,강남구
2756,7010346,수도전기공업고등학교,6324,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동),서울특별시,강남구
2757,7010346,수도전기공업고등학교,6324,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동),서울특별시,강남구
2758,7010346,수도전기공업고등학교,6324,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동),서울특별시,강남구
2759,7010340,서울여자상업고등학교,8833,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교),서울특별시,관악구
2760,7010340,서울여자상업고등학교,8833,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교),서울특별시,관악구
2761,7010340,서울여자상업고등학교,8833,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교),서울특별시,관악구
2762,7010340,서울여자상업고등학교,8833,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교),서울특별시,관악구
2763,7010340,서울여자상업고등학교,8833,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교),서울특별시,관악구
2764,7010340,서울여자상업고등학교,8833,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교),서울특별시,관악구
2765,7010340,서울여자상업고등학교,8833,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교),서울특별시,관악구
2766,7010340,서울여자상업고등학교,8833,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교),서울특별시,관악구
2767,7010340,서울여자상업고등학교,8833,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교),서울특별시,관악구
2768,7010340,서울여자상업고등학교,8833,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교),서울특별시,관악구
2769,7010340,서울여자상업고등학교,8833,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교),서울특별시,관악구
2770,7010340,서울여자상업고등학교,8833,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교),서울특별시,관악구
2771,7010317,덕일전자공업고등학교,8357,서울특별시 구로구 서해안로21길 5-12,(오류동),서울특별시,구로구
2772,7010317,덕일전자공업고등학교,8357,서울특별시 구로구 서해안로21길 5-12,(오류동),서울특별시,구로구
2773,7010317,덕일전자공업고등학교,8357,서울특별시 구로구 서해안로21길 5-12,(오류동),서울특별시,구로구
2774,7010317,덕일전자공업고등학교,8357,서울특별시 구로구 서해안로21길 5-12,(오류동),서울특별시,구로구
2775,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2776,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2777,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2778,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2779,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2780,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2781,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2782,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2783,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2784,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2785,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2786,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2787,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2788,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2789,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2790,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2791,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2792,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2793,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2794,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2795,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2796,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2797,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2798,7010292,휘경공업고등학교,2511,서울특별시 동대문구 겸재로 21,/ 휘경공업고등학교 (휘경동),서울특별시,동대문구
2799,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2800,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2801,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2802,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2803,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2804,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2805,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2806,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2807,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2808,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2809,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2810,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2811,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2812,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2813,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2814,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2815,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2816,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2817,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2818,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2819,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2820,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2821,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2822,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2823,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2824,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2825,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2826,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2827,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2828,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2829,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2830,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2831,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2832,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2833,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2834,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2835,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2836,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2837,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2838,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2839,7010278,서울공업고등학교,6955,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),서울특별시,동작구
2840,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2841,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2842,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2843,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2844,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2845,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2846,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2847,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2848,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2849,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2850,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2851,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2852,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2853,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2854,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2855,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2856,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2857,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2858,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2859,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2860,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2861,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2862,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2863,7010272,경기상업고등학교,3047,서울특별시 종로구 자하문로 136,(청운동),서울특별시,종로구
2864,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2865,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2866,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2867,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2868,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2869,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2870,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2871,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2872,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2873,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2874,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2875,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2876,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2877,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2878,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2879,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2880,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2881,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2882,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2883,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2884,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2885,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2886,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2887,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2888,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2889,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2890,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2891,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2892,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2893,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2894,7010271,경기기계공업고등학교,1810,서울특별시 노원구 공릉로 264,(하계동),서울특별시,노원구
2895,7010270,강서공업고등학교,7514,서울특별시 강서구 방화대로47길 9,(방화동/강서공업고등학교),서울특별시,강서구
2896,7010270,강서공업고등학교,7514,서울특별시 강서구 방화대로47길 9,(방화동/강서공업고등학교),서울특별시,강서구
2897,7010270,강서공업고등학교,7514,서울특별시 강서구 방화대로47길 9,(방화동/강서공업고등학교),서울특별시,강서구
2898,7010270,강서공업고등학교,7514,서울특별시 강서구 방화대로47길 9,(방화동/강서공업고등학교),서울특별시,강서구
2899,7010270,강서공업고등학교,7514,서울특별시 강서구 방화대로47길 9,(방화동/강서공업고등학교),서울특별시,강서구
2900,7010270,강서공업고등학교,7514,서울특별시 강서구 방화대로47길 9,(방화동/강서공업고등학교),서울특별시,강서구
2901,7010270,강서공업고등학교,7514,서울특별시 강서구 방화대로47길 9,(방화동/강서공업고등학교),서울특별시,강서구
2902,7010270,강서공업고등학교,7514,서울특별시 강서구 방화대로47길 9,(방화동/강서공업고등학교),서울특별시,강서구
2903,7010270,강서공업고등학교,7514,서울특별시 강서구 방화대로47길 9,(방화동/강서공업고등학교),서울특별시,강서구
2904,7010270,강서공업고등학교,7514,서울특별시 강서구 방화대로47길 9,(방화동/강서공업고등학교),서울특별시,강서구
2905,7010270,강서공업고등학교,7514,서울특별시 강서구 방화대로47길 9,(방화동/강서공업고등학교),서울특별시,강서구
2906,7010270,강서공업고등학교,7514,서울특별시 강서구 방화대로47길 9,(방화동/강서공업고등학교),서울특별시,강서구
2907,7010270,강서공업고등학교,7514,서울특별시 강서구 방화대로47길 9,(방화동/강서공업고등학교),서울특별시,강서구
2908,7010270,강서공업고등학교,7514,서울특별시 강서구 방화대로47길 9,(방화동/강서공업고등학교),서울특별시,강서구
2909,7010270,강서공업고등학교,7514,서울특별시 강서구 방화대로47길 9,(방화동/강서공업고등학교),서울특별시,강서구
2910,7010270,강서공업고등학교,7514,서울특별시 강서구 방화대로47길 9,(방화동/강서공업고등학교),서울특별시,강서구
2911,7010268,휘문고등학교,6183,서울특별시 강남구 역삼로 541,(대치동),서울특별시,강남구
2912,7010268,휘문고등학교,6183,서울특별시 강남구 역삼로 541,(대치동),서울특별시,강남구
2913,7010268,휘문고등학교,6183,서울특별시 강남구 역삼로 541,(대치동),서울특별시,강남구
2914,7010268,휘문고등학교,6183,서울특별시 강남구 역삼로 541,(대치동),서울특별시,강남구
2915,7010268,휘문고등학교,6183,서울특별시 강남구 역삼로 541,(대치동),서울특별시,강남구
2916,7010268,휘문고등학교,6183,서울특별시 강남구 역삼로 541,(대치동),서울특별시,강남구
2917,7010268,휘문고등학교,6183,서울특별시 강남구 역삼로 541,(대치동),서울특별시,강남구
2918,7010268,휘문고등학교,6183,서울특별시 강남구 역삼로 541,(대치동),서울특별시,강남구
2919,7010268,휘문고등학교,6183,서울특별시 강남구 역삼로 541,(대치동),서울특별시,강남구
2920,7010268,휘문고등학교,6183,서울특별시 강남구 역삼로 541,(대치동),서울특별시,강남구
2921,7010268,휘문고등학교,6183,서울특별시 강남구 역삼로 541,(대치동),서울특별시,강남구
2922,7010268,휘문고등학교,6183,서울특별시 강남구 역삼로 541,(대치동),서울특별시,강남구
2923,7010268,휘문고등학교,6183,서울특별시 강남구 역삼로 541,(대치동),서울특별시,강남구
2924,7010267,휘경여자고등학교,2503,서울특별시 동대문구 한천로 247,(휘경동/휘경여자고등학교),서울특별시,동대문구
2925,7010267,휘경여자고등학교,2503,서울특별시 동대문구 한천로 247,(휘경동/휘경여자고등학교),서울특별시,동대문구
2926,7010267,휘경여자고등학교,2503,서울특별시 동대문구 한천로 247,(휘경동/휘경여자고등학교),서울특별시,동대문구
2927,7010267,휘경여자고등학교,2503,서울특별시 동대문구 한천로 247,(휘경동/휘경여자고등학교),서울특별시,동대문구
2928,7010266,환일고등학교,4500,서울특별시 중구 환일길 47,(만리동2가),서울특별시,중구
2929,7010266,환일고등학교,4500,서울특별시 중구 환일길 47,(만리동2가),서울특별시,중구
2930,7010266,환일고등학교,4500,서울특별시 중구 환일길 47,(만리동2가),서울특별시,중구
2931,7010266,환일고등학교,4500,서울특별시 중구 환일길 47,(만리동2가),서울특별시,중구
2932,7010266,환일고등학교,4500,서울특별시 중구 환일길 47,(만리동2가),서울특별시,중구
2933,7010265,화곡고등학교,7640,서울특별시 강서구 강서로45길 69,/ 화곡고등학교 (내발산동),서울특별시,강서구
2934,7010265,화곡고등학교,7640,서울특별시 강서구 강서로45길 69,/ 화곡고등학교 (내발산동),서울특별시,강서구
2935,7010265,화곡고등학교,7640,서울특별시 강서구 강서로45길 69,/ 화곡고등학교 (내발산동),서울특별시,강서구
2936,7010265,화곡고등학교,7640,서울특별시 강서구 강서로45길 69,/ 화곡고등학교 (내발산동),서울특별시,강서구
2937,7010264,홍익대학교사범대학부속여자고등학교,3967,서울특별시 마포구 성미산로 51,(성산동/ 여자고등학교),서울특별시,마포구
2938,7010264,홍익대학교사범대학부속여자고등학교,3967,서울특별시 마포구 성미산로 51,(성산동/ 여자고등학교),서울특별시,마포구
2939,7010264,홍익대학교사범대학부속여자고등학교,3967,서울특별시 마포구 성미산로 51,(성산동/ 여자고등학교),서울특별시,마포구
2940,7010264,홍익대학교사범대학부속여자고등학교,3967,서울특별시 마포구 성미산로 51,(성산동/ 여자고등학교),서울특별시,마포구
2941,7010263,홍익대학교사범대학부속고등학교,2835,서울특별시 성북구 성북로14가길 23,(성북동/홍익대학교부속중고등학교),서울특별시,성북구
2942,7010263,홍익대학교사범대학부속고등학교,2835,서울특별시 성북구 성북로14가길 23,(성북동/홍익대학교부속중고등학교),서울특별시,성북구
2943,7010263,홍익대학교사범대학부속고등학교,2835,서울특별시 성북구 성북로14가길 23,(성북동/홍익대학교부속중고등학교),서울특별시,성북구
2944,7010263,홍익대학교사범대학부속고등학교,2835,서울특별시 성북구 성북로14가길 23,(성북동/홍익대학교부속중고등학교),서울특별시,성북구
2945,7010262,혜원여자고등학교,2174,서울특별시 중랑구 봉우재로58길 39,(망우동),서울특별시,중랑구
2946,7010262,혜원여자고등학교,2174,서울특별시 중랑구 봉우재로58길 39,(망우동),서울특별시,중랑구
2947,7010262,혜원여자고등학교,2174,서울특별시 중랑구 봉우재로58길 39,(망우동),서울특별시,중랑구
2948,7010262,혜원여자고등학교,2174,서울특별시 중랑구 봉우재로58길 39,(망우동),서울특별시,중랑구
2949,7010261,혜성여자고등학교,1749,서울특별시 노원구 노원로16길 2,(하계동),서울특별시,노원구
2950,7010261,혜성여자고등학교,1749,서울특별시 노원구 노원로16길 2,(하계동),서울특별시,노원구
2951,7010261,혜성여자고등학교,1749,서울특별시 노원구 노원로16길 2,(하계동),서울특별시,노원구
2952,7010261,혜성여자고등학교,1749,서울특별시 노원구 노원로16길 2,(하계동),서울특별시,노원구
2953,7010261,혜성여자고등학교,1749,서울특별시 노원구 노원로16길 2,(하계동),서울특별시,노원구
2954,7010261,혜성여자고등학교,1749,서울특별시 노원구 노원로16길 2,(하계동),서울특별시,노원구
2955,7010261,혜성여자고등학교,1749,서울특별시 노원구 노원로16길 2,(하계동),서울특별시,노원구
2956,7010260,현대고등학교,6000,서울특별시 강남구 압구정로 127,(압구정동/ 현대고등학교),서울특별시,강남구
2957,7010260,현대고등학교,6000,서울특별시 강남구 압구정로 127,(압구정동/ 현대고등학교),서울특별시,강남구
2958,7010260,현대고등학교,6000,서울특별시 강남구 압구정로 127,(압구정동/ 현대고등학교),서울특별시,강남구
2959,7010260,현대고등학교,6000,서울특별시 강남구 압구정로 127,(압구정동/ 현대고등학교),서울특별시,강남구
2960,7010259,한영외국어고등학교,5279,서울특별시 강동구 동남로 832,(상일동),서울특별시,강동구
2961,7010259,한영외국어고등학교,5279,서울특별시 강동구 동남로 832,(상일동),서울특별시,강동구
2962,7010259,한영외국어고등학교,5279,서울특별시 강동구 동남로 832,(상일동),서울특별시,강동구
2963,7010259,한영외국어고등학교,5279,서울특별시 강동구 동남로 832,(상일동),서울특별시,강동구
2964,7010259,한영외국어고등학교,5279,서울특별시 강동구 동남로 832,(상일동),서울특별시,강동구
2965,7010259,한영외국어고등학교,5279,서울특별시 강동구 동남로 832,(상일동),서울특별시,강동구
2966,7010258,한영고등학교,5279,서울특별시 강동구 동남로 832,(상일동/ 한영고등학교),서울특별시,강동구
2967,7010258,한영고등학교,5279,서울특별시 강동구 동남로 832,(상일동/ 한영고등학교),서울특별시,강동구
2968,7010258,한영고등학교,5279,서울특별시 강동구 동남로 832,(상일동/ 한영고등학교),서울특별시,강동구
2969,7010258,한영고등학교,5279,서울특별시 강동구 동남로 832,(상일동/ 한영고등학교),서울특별시,강동구
2970,7010255,한성여자고등학교,2876,서울특별시 성북구 삼선교로16길 117,/ 한성여자고등학교 (삼선동2가),서울특별시,성북구
2971,7010255,한성여자고등학교,2876,서울특별시 성북구 삼선교로16길 117,/ 한성여자고등학교 (삼선동2가),서울특별시,성북구
2972,7010255,한성여자고등학교,2876,서울특별시 성북구 삼선교로16길 117,/ 한성여자고등학교 (삼선동2가),서울특별시,성북구
2973,7010255,한성여자고등학교,2876,서울특별시 성북구 삼선교로16길 117,/ 한성여자고등학교 (삼선동2가),서울특별시,성북구
2974,7010254,한성고등학교,3771,서울특별시 서대문구 북아현로1길 24,(북아현동),서울특별시,서대문구
2975,7010254,한성고등학교,3771,서울특별시 서대문구 북아현로1길 24,(북아현동),서울특별시,서대문구
2976,7010254,한성고등학교,3771,서울특별시 서대문구 북아현로1길 24,(북아현동),서울특별시,서대문구
2977,7010254,한성고등학교,3771,서울특별시 서대문구 북아현로1길 24,(북아현동),서울특별시,서대문구
2978,7010254,한성고등학교,3771,서울특별시 서대문구 북아현로1길 24,(북아현동),서울특별시,서대문구
2979,7010253,한서고등학교,7507,서울특별시 강서구 양천로11길 47,(방화동),서울특별시,강서구
2980,7010252,한국삼육고등학교,1795,서울특별시 노원구 화랑로 815,(공릉동),서울특별시,노원구
